name,Eads,delta_e,Ebonding,d-band,f3,f4,f5,f6,iz3,iz4,iz5,iz6,izz3,izz4,izz5,izz6
bridge-20-99,-0.41892,-0.02752,8.9375,-4.35979,127.70413,459.86517,496.97989,1294.76881,0.28542,0.02639,0.02003,333.26356,11.05167,0.16177,2.03543,172.98576
bridge-21-119,-1.9981,-0.16486,6.69744,-4.46682,257.16305,477.98959,556.98111,774.07089,5.67777,0.06665,0.13743,108.21775,2.84926,0.09334,22.78597,5.47257
bridge-21-125,-1.80801,-0.15851,6.88754,-4.47457,246.38281,481.99015,554.5152,774.8501,3.31634,0.27122,0.18228,117.35856,4.30442,0.23384,16.89311,5.26728
bridge-21-127,-1.66935,-0.15233,7.0262,-4.46462,235.62339,488.16355,552.35614,775.68919,1.71582,0.39408,0.18824,127.33256,6.06166,0.76392,11.38833,5.75384
bridge-21-142,-1.95101,-0.16612,6.74453,-4.47992,258.15237,479.17486,561.42456,766.61176,2.69145,0.12835,0.31715,109.06185,3.32716,0.09825,22.03879,6.17569
bridge-21-144,-1.76869,-0.16013,6.92685,-4.48304,239.7442,486.2052,559.62498,768.39876,2.30618,0.22234,0.24289,117.87935,4.91889,0.03295,16.78126,5.64748
bridge-21-149,-1.63865,-0.15386,7.05689,-4.48027,231.98004,494.16704,557.56012,770.27427,1.31394,0.29427,0.15236,127.6365,6.63018,0.40958,11.57625,5.98028
bridge-21-153,-1.54101,-0.14885,7.15453,-4.47413,228.70213,499.30413,554.68601,772.31574,0.64744,0.35636,0.10379,138.25707,8.3472,0.96882,7.0955,7.30393
bridge-21-168,-1.93187,-0.16767,6.76367,-4.4939,286.30572,478.89348,570.00703,760.68137,1.78506,0.14338,0.59513,109.07411,3.79929,0.3615,20.44189,7.08444
bridge-21-170,-1.74707,-0.16228,6.94848,-4.50105,252.43288,487.74847,565.99389,763.08081,1.57003,0.15773,0.32275,117.81261,5.02881,9.27E-04,16.25243,6.13701
bridge-21-172,-1.61692,-0.15634,7.07863,-4.49701,234.41092,496.2106,561.94698,765.46638,0.95676,0.19769,0.1612,127.55506,6.7614,0.17571,11.63042,6.31358
bridge-21-179,-1.52218,-0.15045,7.17337,-4.48987,228.61523,502.44992,557.2556,767.66986,0.46768,0.25262,0.05076,138.18607,8.51101,0.56898,7.53044,7.5111
bridge-21-196,-1.93303,-0.16839,6.76252,-4.52088,308.42136,477.94761,578.54526,755.76464,1.66314,0.11096,0.984,108.35965,4.64111,0.37098,18.82933,8.11956
bridge-21-198,-1.73844,-0.16301,6.95711,-4.52048,270.94443,487.62409,572.16766,758.15425,1.29322,0.11222,0.43167,117.38766,5.38016,0.0095,15.51299,6.69325
bridge-21-201,-1.6043,-0.15734,7.09125,-4.51036,239.36368,496.26099,565.68889,760.99219,0.7882,0.12607,0.16251,127.24738,6.69539,0.07552,11.65056,6.64345
bridge-21-203,-1.50881,-0.15252,7.18674,-4.50295,231.71093,504.19087,560.90734,763.94867,0.3703,0.14685,0.02326,137.93901,8.50531,0.30377,7.8269,7.73312
bridge-21-227,-1.94419,-0.16892,6.75135,-4.53492,323.96527,476.6005,584.76766,752.21651,1.5746,0.05606,1.4488,107.32089,5.32125,0.2502,17.48761,9.11396
bridge-21-231,-1.73841,-0.1631,6.95714,-4.52679,285.19978,487.338,577.14369,754.83013,1.14891,0.0604,0.56261,116.85265,5.76322,0.02163,14.85589,7.2119
bridge-21-233,-1.59868,-0.1583,7.09686,-4.52084,247.33216,496.98367,569.65458,757.55518,0.71617,0.06174,0.15469,126.87913,6.74548,0.02201,11.59134,6.93614
bridge-21-237,-1.501,-0.15386,7.19454,-4.51231,234.81822,504.76956,563.68316,760.93891,0.34017,0.06847,0.00963,137.61269,8.47669,0.13593,8.05427,7.94773
bridge-21-239,-1.42693,-0.15006,7.26861,-4.4997,226.44877,510.60008,555.63959,764.51702,0.12588,0.08594,0.02155,148.95189,9.80214,0.27659,5.1908,10.31802
bridge-21-267,-1.95052,-0.17053,6.74503,-4.54351,333.6109,475.04979,587.98035,750.48834,1.41989,0.01428,2.02537,106.30728,5.79158,0.09332,16.48153,9.94618
bridge-21-269,-1.7386,-0.16408,6.95695,-4.53965,293.38566,487.15811,580.55465,752.65165,1.08613,0.01678,0.69188,116.37543,6.04474,0.01222,14.40773,7.61068
bridge-21-271,-1.59604,-0.15883,7.0995,-4.53586,254.12372,497.56314,572.75535,755.7247,0.68895,0.01786,0.15614,126.58108,6.9059,0.00136,11.48199,7.1533
bridge-21-273,-1.49714,-0.15417,7.1984,-4.51983,237.72407,505.60904,565.50684,759.29329,0.33058,0.02145,0.0043,137.34143,8.46321,0.0268,8.19275,8.11239
bridge-21-275,-1.42277,-0.15063,7.27277,-4.50455,227.3296,511.8298,556.47161,762.87325,0.12161,0.02475,0.04825,148.66627,9.72838,0.06731,5.49097,10.44695
bridge-22-101,-1.85558,-0.14908,6.99433,-4.40789,249.84761,470.13906,551.94113,766.22825,5.15799,1.46E-04,0.81265,115.02855,3.88498,0.42142,18.29349,10.45487
bridge-22-119,-1.80073,-0.15114,7.04918,-4.41332,225.32513,471.09316,549.96772,760.82007,4.6827,0.01623,1.22234,115.88358,3.79625,0.01815,18.3462,11.08779
bridge-22-125,-1.65723,-0.14493,7.19268,-4.4202,212.87053,477.53992,548.1621,762.08572,2.77654,0.08597,1.21597,126.44128,5.62854,0.07837,13.37972,10.54997
bridge-22-127,-1.5532,-0.13991,7.29671,-4.42241,208.85832,485.08534,548.33585,764.19936,1.5981,0.09368,0.94902,138.03331,7.62512,0.34224,9.08039,11.10779
bridge-22-142,-1.76688,-0.15181,7.08303,-4.41504,214.70151,471.85219,552.27174,755.62969,4.06306,0.03152,1.65623,115.97749,4.59474,0.04648,17.5549,11.87659
bridge-22-144,-1.62924,-0.14747,7.22067,-4.4357,207.28161,480.86466,553.09201,757.97488,2.4635,0.05289,1.38232,126.44307,6.24643,0.00955,13.01403,11.01696
bridge-22-149,-1.53048,-0.14158,7.31943,-4.43583,203.87348,488.42029,552.58736,760.14238,1.4145,0.0674,0.97945,138.01109,7.96389,0.18785,9.05315,11.43387
bridge-22-153,-1.45501,-0.13668,7.3949,-4.43549,201.03665,494.20258,550.39236,762.00684,0.7217,0.0861,0.73316,150.42456,9.76043,0.35565,5.76018,13.23914
bridge-22-168,-1.75112,-0.15368,7.09879,-4.43345,231.33598,471.29856,558.37823,751.74313,2.93134,0.0344,2.03682,115.43012,4.73012,0.12636,16.36864,12.70783
bridge-22-170,-1.61173,-0.14825,7.23817,-4.44617,209.82205,480.92762,557.32796,754.23347,2.0385,0.03211,1.62623,125.95045,6.45175,9.98E-04,12.5427,11.58119
bridge-22-172,-1.51365,-0.14388,7.33626,-4.45293,204.09663,488.96852,556.45225,756.50788,1.16853,0.05286,1.11751,137.60504,8.29681,0.06115,8.89368,11.85993
bridge-22-179,-1.4404,-0.13831,7.40951,-4.45067,198.57564,494.83781,552.20171,758.67363,0.63006,0.05594,0.66086,150.17561,9.72957,0.22583,5.96193,13.52421
bridge-22-181,-1.38105,-0.13448,7.46885,-4.44574,199.77688,500.86433,551.89544,761.31428,0.28717,0.04555,0.43017,163.37245,11.35538,0.2753,3.43358,16.76078
bridge-22-196,-1.74848,-0.15471,7.10143,-4.45984,253.11096,470.23248,565.30763,748.33436,2.52531,0.03675,2.54161,114.39532,5.16988,0.1562,14.97176,13.6336
bridge-22-198,-1.60327,-0.14931,7.24664,-4.46427,217.6096,479.3329,560.62119,750.32761,1.76539,0.0307,1.81433,125.25839,6.42407,5.90E-04,12.10369,12.12492
bridge-22-201,-1.50301,-0.1446,7.3469,-4.46901,206.82881,488.04052,559.62409,753.32489,1.00993,0.03331,1.22116,137.06789,8.26341,0.02366,8.76962,12.26371
bridge-22-203,-1.42988,-0.14036,7.42003,-4.46454,200.92929,495.48482,555.51444,756.12196,0.56827,0.03013,0.60457,149.78725,9.71573,0.12488,6.07635,13.81399
bridge-22-209,-1.37151,-0.13627,7.4784,-4.45697,198.2066,500.91056,552.22126,758.96852,0.26169,0.02594,0.32756,163.00444,11.0865,0.18418,3.71782,17.02071
bridge-22-211,-1.32068,-0.13313,7.52923,-4.44745,202.37757,505.16482,552.6664,762.26627,0.10146,0.01944,0.1843,176.63313,12.58791,0.12729,1.84075,21.90408
bridge-22-227,-1.75404,-0.15477,7.09587,-4.48686,268.16244,468.49336,570.22996,746.00093,2.32599,0.02547,3.07841,113.24719,5.60845,0.12242,13.84689,14.46414
bridge-22-231,-1.60158,-0.14948,7.24833,-4.48458,228.87394,478.93145,564.17882,747.85856,1.61252,0.0222,1.94659,124.59464,6.52442,0.00603,11.66383,12.58222
bridge-22-233,-1.49795,-0.14516,7.35196,-4.4823,210.42398,488.01909,562.45555,750.87271,0.94818,0.01555,1.25122,136.56981,8.19568,0.01145,8.71151,12.59886
bridge-22-237,-1.4236,-0.14168,7.42631,-4.48435,203.83816,495.37431,558.19065,753.98186,0.53221,0.01345,0.57666,149.36878,9.65809,0.05429,6.15677,14.08297
bridge-22-239,-1.36525,-0.13764,7.48466,-4.46687,198.11983,500.66758,552.55198,757.07918,0.24433,0.01274,0.25919,162.61523,10.90038,0.08724,3.95695,17.2487
bridge-22-241,-1.31467,-0.13446,7.53524,-4.45448,201.68956,505.42055,552.81312,760.81011,0.09302,0.00698,0.11554,176.21317,12.3641,0.06758,2.06016,22.11406
bridge-22-247,-1.26901,-0.13202,7.5809,-4.44163,201.97634,508.61077,552.76746,763.82967,0.02225,0.0027,0.04866,190.01778,13.54289,0.03853,0.80189,28.68846
bridge-22-267,-1.75732,-0.1561,7.09259,-4.49912,277.47422,467.05463,573.42727,744.42002,2.22447,0.00854,3.54613,112.28866,5.95106,0.04625,13.08194,15.0847
bridge-22-269,-1.60125,-0.14965,7.24866,-4.50196,236.74673,479.01038,566.99318,746.36614,1.55146,0.0073,2.09541,124.04243,6.69544,0.00569,11.31302,12.93769
bridge-22-271,-1.49534,-0.14537,7.35457,-4.49671,215.17545,488.55717,564.79594,749.59644,0.92118,0.00529,1.25,136.20668,8.1982,0.00183,8.65138,12.82515
bridge-22-273,-1.42047,-0.14129,7.42944,-4.48765,204.99068,495.73426,559.6361,752.91336,0.51142,0.00524,0.56699,149.04233,9.57327,0.01023,6.22668,14.2779
bridge-22-275,-1.36216,-0.13818,7.48775,-4.47381,198.87587,501.26364,553.50517,755.9037,0.23561,0.00409,0.22226,162.31154,10.80576,0.02157,4.09552,17.40592
bridge-22-277,-1.31156,-0.1354,7.53835,-4.45894,201.19158,505.37343,552.94312,759.89742,0.0883,0.00251,0.08174,175.88332,12.20797,0.02441,2.2132,22.25033
bridge-22-281,-1.26599,-0.13267,7.58392,-4.44399,201.65777,507.62429,552.10901,762.87155,0.02017,0.00167,0.03213,189.62691,13.40556,0.01131,0.89597,28.82
bridge-22-284,-1.22361,-0.13009,7.6263,-4.43143,202.56054,508.41183,549.03081,765.03122,0.00104,8.39E-04,0.00277,203.50327,14.44613,0.00343,0.19927,37.10062
bridge-23-101,-1.717,-0.13669,7.29977,-4.36785,210.05341,471.4768,544.08292,754.24007,3.98532,0.0124,2.91891,120.97394,4.48174,0.139,14.03502,18.3444
bridge-23-104,-1.21491,-0.10325,7.80186,-4.35386,159.4791,517.94868,553.90014,761.9416,0.50498,0.03446,1.39258,259.28831,15.7988,4.81E-04,2.37586,72.3973
bridge-23-105,-1.34675,-0.1165,7.67002,-4.36958,178.72471,506.79427,548.4796,764.88393,0.42514,0.00672,2.15469,191.20676,14.27387,0.0366,0.47118,30.95449
bridge-23-106,-1.19021,-0.10059,7.82656,-4.34319,151.64555,519.183,557.21095,757.64482,0.83845,0.03015,1.05605,278.85468,14.90877,0.00317,4.42936,87.44487
bridge-23-108,-1.23971,-0.10665,7.77706,-4.3602,165.66045,516.45647,552.16363,763.87163,0.34,0.02017,1.5331,241.33479,15.99373,2.10E-05,0.96996,59.78996
bridge-23-109,-1.27039,-0.10996,7.74639,-4.36509,170.58691,513.45967,550.76128,764.76408,0.29408,0.00383,1.74173,224.16211,15.78637,0.00401,0.20478,48.37443
bridge-23-110,-1.18834,-0.1007,7.82843,-4.34526,152.28556,518.51091,556.52815,757.80674,0.75992,0.04878,0.93149,278.17706,15.01388,1.10E-05,3.99945,87.93362
bridge-23-112,-1.21109,-0.10387,7.80568,-4.35631,159.80995,518.02788,553.67928,761.44316,0.4429,0.04774,1.16767,258.93521,15.78658,0.00382,2.0704,73.29481
bridge-23-113,-1.30347,-0.11392,7.7133,-4.37277,174.21298,510.15658,548.81412,764.14471,0.30702,2.00E-06,1.8097,207.51335,15.12384,0.01687,0.01794,38.91916
bridge-23-114,-1.18595,-0.10118,7.83083,-4.34722,152.93778,517.88655,555.76133,757.85564,0.68155,0.07122,0.78747,277.48509,15.10535,0.0025,3.57157,88.56998
bridge-23-115,-1.38718,-0.12071,7.62959,-4.38451,178.70706,501.48953,548.66811,761.96251,0.59973,0.00816,2.23306,175.64185,12.73273,0.05479,1.73725,25.36455
bridge-23-117,-1.23567,-0.10708,7.7811,-4.37074,165.56442,514.96897,552.47899,762.84583,0.2913,0.02632,1.2563,241.13448,15.91456,0.00158,0.79069,60.59228
bridge-23-119,-1.6809,-0.138,7.33587,-4.35837,188.73345,472.13192,543.328,750.61257,3.76586,1.10E-04,3.46691,121.20601,4.48855,7.59E-04,13.63843,18.97282
bridge-23-120,-1.18313,-0.10195,7.83365,-4.34826,153.61764,517.73737,555.10137,757.53498,0.60595,0.09891,0.64265,276.73441,15.18044,0.01075,3.16274,89.29056
bridge-23-121,-1.33947,-0.11769,7.6773,-4.38394,176.20863,506.08278,549.52917,762.697,0.3835,0.00339,1.94492,191.29159,14.03154,0.03018,0.53688,31.36785
bridge-23-122,-1.16196,-0.09996,7.85481,-4.34296,145.29877,517.87357,557.41175,751.20812,1.09185,0.09368,0.20116,297.69917,13.58426,3.72E-04,4.95854,108.16273
bridge-23-123,-1.20694,-0.10464,7.80983,-4.35838,160.20452,516.45773,553.37718,760.69149,0.38383,0.06378,0.94173,258.46838,15.77117,0.01108,1.77577,74.16537
bridge-23-124,-1.26543,-0.11079,7.75134,-4.37717,169.92346,512.92593,551.01412,763.36876,0.25316,0.00922,1.42111,224.13365,15.63757,7.68E-04,0.13326,49.03198
bridge-23-125,-1.57294,-0.1332,7.44383,-4.37444,181.78086,479.27989,543.72136,753.18501,2.46717,0.00364,3.06033,133.41512,6.49215,0.02834,9.71498,18.07994
bridge-23-126,-1.16071,-0.10051,7.85606,-4.34907,146.07472,517.52321,557.07549,751.69769,1.00286,0.12481,0.19026,296.52998,13.79454,6.58E-04,4.58802,108.03647
bridge-23-127,-1.49434,-0.12851,7.52243,-4.38942,179.04588,486.73194,545.23916,755.16737,1.56245,0.00486,2.5462,146.76842,8.73886,0.09977,6.45192,18.88834
bridge-23-128,-1.15876,-0.10046,7.85801,-4.34669,146.88829,516.89411,556.80357,752.21878,0.91173,0.16578,0.16083,295.3505,13.9907,0.00649,4.18471,108.13546
bridge-23-129,-1.17988,-0.10273,7.83689,-4.35639,154.35995,517.21576,554.5862,757.4147,0.53105,0.1305,0.51431,275.8913,15.25072,0.02482,2.79154,90.01348
bridge-23-130,-1.29753,-0.1144,7.71924,-4.38219,172.98448,509.60258,550.35612,762.68841,0.26893,4.22E-04,1.55288,207.48865,14.92395,0.01159,0.03937,39.39802
bridge-23-131,-1.43173,-0.12456,7.58504,-4.39808,176.08927,494.23819,547.66496,757.40508,0.92637,0.00792,2.23451,160.89429,10.84036,0.09778,3.82702,21.40887
bridge-23-132,-1.20255,-0.10562,7.81422,-4.36487,160.72201,514.64717,553.24407,760.2549,0.32595,0.08032,0.75031,257.83929,15.76215,0.02238,1.51716,74.92093
bridge-23-133,-1.23027,-0.10858,7.7865,-4.36904,165.68823,514.06631,552.4703,761.78447,0.2458,0.03357,1.00987,240.75032,15.82949,0.006,0.63114,61.27902
bridge-23-134,-1.15675,-0.10136,7.86002,-4.35289,147.74587,516.35707,556.40235,752.54319,0.82116,0.22244,0.12802,294.12016,14.171,0.02302,3.79259,108.36783
bridge-23-135,-1.37846,-0.12223,7.63832,-4.40423,175.30776,500.27156,549.02088,759.317,0.55688,0.00749,2.00384,175.71732,12.45786,0.0562,1.86441,25.67697
bridge-23-136,-1.17585,-0.10342,7.84092,-4.35801,155.16887,515.25748,554.19414,757.10388,0.45951,0.15541,0.38519,274.95036,15.31714,0.04199,2.43154,90.71145
bridge-23-137,-1.26044,-0.11134,7.75634,-4.38598,169.59037,511.62241,550.90036,761.83059,0.21663,0.01324,1.14893,223.8938,15.47481,0,0.07746,49.58355
bridge-23-138,-1.15403,-0.10148,7.86274,-4.35455,148.66128,515.96812,555.83462,752.82553,0.73104,0.27159,0.09102,292.84819,14.34258,0.04675,3.39998,108.6925
bridge-23-139,-1.33264,-0.1184,7.68413,-4.39869,174.01868,505.04197,550.71044,760.59601,0.34667,0.00118,1.73108,191.22617,13.74843,0.02662,0.6217,31.74391
bridge-23-142,-1.65712,-0.13911,7.35966,-4.36803,178.20072,472.99946,545.14828,747.4455,3.85565,5.10E-05,3.96023,120.79518,5.19222,0.03209,12.85839,19.67639
bridge-23-144,-1.553,-0.13549,7.46377,-4.38456,174.98011,481.06786,547.52787,750.15054,2.39632,0.00138,3.39832,132.99942,7.00147,0.00209,9.2723,18.58993
bridge-23-145,-1.19746,-0.1068,7.81931,-4.36415,161.35972,513.48998,553.25852,759.38546,0.27302,0.09628,0.57411,257.0559,15.75328,0.03751,1.2788,75.54765
bridge-23-146,-1.15109,-0.10243,7.86569,-4.35706,149.62471,514.57486,555.171,752.7684,0.64446,0.32251,0.05626,291.49216,14.50448,0.07798,3.0208,109.0438
bridge-23-147,-1.29202,-0.11564,7.72475,-4.40023,172.10597,508.10366,551.55566,761.04921,0.23563,0.00209,1.32593,207.2739,14.70751,0.00663,0.07067,39.80831
bridge-23-148,-1.13397,-0.10017,7.8828,-4.34834,141.89668,514.06936,556.22525,745.85657,1.15119,0.44585,0.12453,311.35522,12.55743,0.04012,3.58598,131.79785
bridge-23-149,-1.47784,-0.13046,7.53894,-4.40021,171.38661,487.83398,547.97913,752.23776,1.44054,0.00204,2.69521,146.463,8.79084,0.06332,6.3498,19.24368
bridge-23-150,-1.17124,-0.10467,7.84553,-4.36725,156.06046,513.12695,553.84298,756.80834,0.39136,0.19293,0.27723,273.85749,15.3878,0.07166,2.11198,91.28672
bridge-23-151,-1.22483,-0.10942,7.79194,-4.37604,165.99781,512.61842,552.21696,760.81211,0.20425,0.04257,0.77721,240.21076,15.74577,0.01308,0.48381,61.83691
bridge-23-152,-1.13271,-0.10016,7.88406,-4.35278,142.764,513.32501,555.86634,746.49654,1.05411,0.52923,0.1101,309.75576,12.83777,0.07565,3.36285,131.18419
bridge-23-153,-1.41935,-0.1259,7.59743,-4.40618,171.16232,493.75086,547.66526,754.33719,0.85919,0.00481,2.14668,160.73977,10.67194,0.07858,3.91209,21.68954
bridge-23-154,-1.13091,-0.10084,7.88587,-4.34878,143.68313,512.55677,555.5519,746.98054,0.95663,0.6217,0.10322,308.08963,13.10731,0.12242,3.12563,130.72052
bridge-23-155,-1.1477,-0.10284,7.86907,-4.35741,150.6453,512.28022,554.61689,752.87483,0.55994,0.37688,0.03051,290.03329,14.66909,0.1199,2.68148,109.32764
bridge-23-156,-1.25413,-0.1131,7.76264,-4.38989,169.54096,509.43715,550.86004,760.79158,0.18292,0.01579,0.92298,223.47801,15.31978,6.24E-04,0.03758,50.01144
bridge-23-157,-1.36957,-0.12252,7.6472,-4.40968,173.32754,499.45984,549.46905,756.84742,0.52312,0.00275,1.77628,175.62958,12.22849,0.051,2.00208,25.9691
bridge-23-158,-1.16714,-0.10561,7.84963,-4.3667,157.03196,511.61195,553.55847,756.53974,0.32711,0.22427,0.19566,272.62561,15.47223,0.1043,1.84185,91.69295
bridge-23-159,-1.19216,-0.10755,7.82461,-4.37206,162.12025,512.23204,553.3275,758.88995,0.22333,0.10675,0.43254,256.13192,15.76204,0.05343,1.07528,76.00044
bridge-23-160,-1.12888,-0.10089,7.88789,-4.35211,144.66043,511.5266,555.28837,747.70526,0.85775,0.70467,0.1049,306.36795,13.3762,0.17471,2.87416,130.35265
bridge-23-161,-1.32548,-0.11909,7.69129,-4.40716,172.30885,504.24914,551.56991,758.71587,0.31486,4.00E-06,1.51819,191.0182,13.45678,0.02407,0.72437,32.07857
bridge-23-162,-1.14438,-0.10366,7.87239,-4.36001,151.71853,509.95643,554.12676,753.13036,0.47871,0.42229,0.01227,288.4796,14.84428,0.16954,2.37496,109.49953
bridge-23-163,-1.2191,-0.11053,7.79767,-4.37957,166.44661,509.99967,551.93111,759.7779,0.16747,0.04585,0.59725,239.51663,15.67019,0.01968,0.36555,62.23998
bridge-23-164,-1.12687,-0.10142,7.8899,-4.35744,145.68429,509.63405,554.99864,748.34909,0.76068,0.77276,0.11302,304.58171,13.64391,0.23575,2.62395,130.01213
bridge-23-165,-1.2849,-0.11636,7.73188,-4.40093,171.43915,506.92136,552.11068,759.72209,0.20507,0.00204,1.14426,206.88986,14.48414,0.00371,0.11114,40.14176
bridge-23-168,-1.64422,-0.14107,7.37256,-4.38558,180.33057,471.63736,548.25201,744.61335,3.5848,3.51E-04,4.40271,119.96109,5.76407,0.04674,12.04483,20.37535
bridge-23-170,-1.53972,-0.13647,7.47705,-4.40136,173.66109,480.70194,550.94599,747.45291,2.22478,0.00162,3.86598,132.16514,7.61268,7.39E-04,8.7477,19.16236
bridge-23-172,-1.46503,-0.13221,7.55175,-4.41513,169.46009,487.23724,550.79729,749.94914,1.35574,0.00268,2.90415,145.82712,9.05438,0.02219,6.167,19.66897
bridge-23-173,-1.16285,-0.10639,7.85392,-4.37294,158.0566,509.98145,553.28729,756.30771,0.26782,0.22653,0.13367,271.30938,15.57829,0.12348,1.61271,91.925
bridge-23-174,-1.12436,-0.10141,7.89241,-4.35169,146.74694,506.99723,554.59371,748.74116,0.66729,0.81604,0.12486,302.73728,13.91371,0.30503,2.38955,129.63391
bridge-23-175,-1.24797,-0.11413,7.7688,-4.39292,169.68591,507.9675,551.15656,759.55542,0.15448,0.016,0.74415,222.91967,15.16972,0.00176,0.01329,50.32446
bridge-23-177,-1.14088,-0.10398,7.87589,-4.36294,152.82469,507.89694,553.68906,753.01418,0.40376,0.45106,0.003,286.83981,15.03089,0.21646,2.11745,109.51536
bridge-23-178,-1.18741,-0.10904,7.82937,-4.37497,162.9414,509.45292,553.14969,758.24721,0.17989,0.10544,0.30975,255.11874,15.78536,0.06432,0.89248,76.29574
bridge-23-179,-1.40863,-0.12731,7.60814,-4.4202,167.9357,492.84914,548.4894,752.21581,0.79979,9.89E-04,2.10993,160.3389,10.42969,0.05696,3.9874,22.00581
bridge-23-181,-1.36025,-0.12407,7.65652,-4.42975,172.11141,498.42567,550.19736,754.63642,0.49173,3.22E-04,1.61943,175.32217,12.0152,0.04388,2.1231,26.25295
bridge-23-182,-1.12218,-0.10201,7.89459,-4.35789,147.84378,504.39326,554.19147,749.17835,0.57789,0.84894,0.13708,300.83285,14.19364,0.37916,2.18194,129.16046
bridge-23-183,-1.2133,-0.11233,7.80347,-4.38127,166.9792,508.20263,551.7875,758.95903,0.13605,0.04782,0.45237,238.72734,15.60549,0.02491,0.27008,62.49352
bridge-23-184,-1.10901,-0.0999,7.90776,-4.35023,141.62338,503.37558,553.56354,742.96757,0.95549,1.60102,1.04031,315.67533,12.44449,0.58348,1.74131,153.37687
bridge-23-185,-1.31802,-0.12034,7.69875,-4.41359,171.40174,502.41808,551.63299,756.9319,0.28957,1.27E-04,1.32613,190.67059,13.19133,0.01828,0.83834,32.37536
bridge-23-186,-1.13793,-0.10484,7.87884,-4.36793,153.9509,505.8646,553.38459,753.08184,0.3346,0.45366,1.70E-05,285.16046,15.23949,0.24794,1.90063,109.36372
bridge-23-187,-1.15883,-0.10727,7.85794,-4.37528,159.08695,507.05966,553.02474,755.97848,0.21599,0.22051,0.07965,269.94081,15.70189,0.1395,1.39943,91.99425
bridge-23-188,-1.10762,-0.10016,7.90916,-4.35047,142.59236,500.99619,553.50196,743.59772,0.85936,1.62725,0.94448,313.75251,12.7951,0.68033,1.67831,152.10842
bridge-23-189,-1.27875,-0.11771,7.73802,-4.40748,170.90223,504.99142,552.45897,758.46962,0.17988,0.00359,0.97299,206.40959,14.25687,0.00169,0.16316,40.41146
bridge-23-190,-1.11974,-0.10246,7.89703,-4.35811,148.96133,501.95699,553.86818,749.54018,0.49427,0.84934,0.15229,298.90338,14.48647,0.43851,1.99464,128.58352
bridge-23-191,-1.18213,-0.11055,7.83464,-4.38354,163.77819,506.82477,552.70601,757.77472,0.14291,0.09838,0.21918,254.05385,15.82367,0.06874,0.74433,76.42076
bridge-23-192,-1.10608,-0.10045,7.91069,-4.35166,143.59812,498.36108,553.42828,744.32697,0.76488,1.60272,0.88167,311.79521,13.1544,0.76477,1.59778,150.85991
bridge-23-193,-1.24228,-0.11536,7.77449,-4.39826,169.92689,506.83531,551.79848,758.81875,0.13019,0.01606,0.60772,222.28049,15.03197,0.00275,0.00203,50.53321
bridge-23-196,-1.63966,-0.14276,7.37711,-4.41062,192.37684,469.85955,552.20798,741.63646,3.16267,0.0055,4.8495,118.8626,5.80679,0.04887,11.16271,21.07198
