Name,ΔG-homo,ΔG-M1,ΔG-M2,ΔG-M3,q_M1,q_M2,q_M3,q_O,q_Cu,spin_M1,spin_M2,spin_M3,spin_O,spin_Cu,dband_M1,dband_M2,dband_M3,pband_O1,dband_Cu,alpha,beta,min_alpha_beta,d_M1-O,d_M2-O,d_M3-O,a_M1OM2,a_M1OM3,a_M2OM3,D_M1M2M3O,M1_nd,M2_nd,M3_nd,RAC-d1-charge,RAC-d1-spin,RAC-d1-dband,RAC-d1-Z,RAC-d1-X,RAC-d1-T,RAC-d1-I,RAC-d1-S,RAC-d2-charge,RAC-d2-spin,RAC-d2-dband,RAC-d2-Z,RAC-d2-X,RAC-d2-T,RAC-d2-I,RAC-d2-S,RAC-d3-charge,RAC-d3-spin,RAC-d3-dband,RAC-d3-Z,RAC-d3-X,RAC-d3-T,RAC-d3-I,RAC-d3-S,RAC-d4-charge,RAC-d4-spin,RAC-d4-dband,RAC-d4-Z,RAC-d4-X,RAC-d4-T,RAC-d4-I,RAC-d4-S,RAC-d5-charge,RAC-d5-spin,RAC-d5-dband,RAC-d5-Z,RAC-d5-X,RAC-d5-T,RAC-d5-I,RAC-d5-S
FeCuCuFe_11,218.4526637,189.1100735,198.4909857,163.561331,1.10979,0.69992,1.03144,-0.86147,0.66399,3.8372,0.3012,3.7137,0.53724,0.3133,-4.34382,-1.84259,-4.1473,-3.65863,-2.54583,3.352176,0.542556,0.542556,1.969010889,2.001823137,1.841220033,78.40718822,118.4711468,89.98277318,-43.45588117,8,11,8,-2.44757,4.21846,37.8072,648,19.1264,50.8836,3,2.8776,3.564,0.748214,146.818,784,94.9096,89.2645,9,4.719,-1.01745,0.117333,207.421,264,103.613,45.0287,12,3.1482,-0.841105,-0.000257875,21.3893,16,15.136,6.7164,2,0.4092,0,0,0,0,0,0,0,0
MnCuZnNi_3,#VALUE!,188.9709219,165.3177906,152.2139191,0.93731,1.22783,0.98437,-0.92104,0.56332,3.6081,0.0307,-1.5778,-0.1267,0.032,-2.96213,-5.67133,-2.66981,-3.00983,-1.32698,1.47683,2.632862,1.47683,1.903151299,2.156422703,1.835685957,81.94284931,124.6436166,114.19117,-39.7698605,7,12,10,-2.90082,-0.261129,34.0209,664,17.5784,53.4794,3,2.6862,5.03253,-0.00559,119.808,848,106.743,96.6054,10,5.1546,-2.08329,-0.00270378,158.273,200,91.7792,39.3018,11,2.7126,-0.896734,-2.79E-05,16.8351,16,15.136,6.65654,2,0.4092,0,0,0,0,0,0,0,0
CoCuNiMn_12,#VALUE!,188.9499179,178.7472242,173.6301243,1.07068,1.05081,1.11127,-1.0284,0.71752,2.7152,1.6542,4.7057,0.43518,0.331,-3.10846,-2.76891,-2.80469,-3.26222,-1.87348,3.390108,0.821414,0.821414,1.977801425,1.915648203,1.953758257,93.22481905,139.7157654,124.3255593,-11.32659496,9,10,7,-3.32457,3.9493,28.3228,640,18.3696,45.0395,3,2.871,6.38674,0.565682,121.266,680,89.3712,77.5053,8,3.9204,-5.49897,0.0787502,174.366,240,85.484,54.0044,11,3.0756,2.37845,0.00409504,22.0985,128,23.6672,12.599,2,0.8712,-0.999265,-0.000187127,19.9774,16,15.136,7.22618,2,0.4092
CoCuCoCo_11,214.1153374,188.8580254,140.0079687,169.891412,1.05824,0.99065,0.97198,-0.94858,0.74422,2.7018,2.5973,2.5912,0.50711,0.3512,-3.18718,-2.794,-3.02701,-3.49904,-2.29814,3.844328,0.673311,0.673311,1.997296845,1.942099539,1.84047194,85.31380846,125.3049937,108.4241247,-39.39193891,9,9,9,-2.86554,3.46031,31.52,648,19.4016,43.3418,3,2.97,5.78503,5.01937,131.973,680,89.3712,71.0698,8,3.9204,-5.08617,6.16373,188.053,240,85.484,49.6755,11,3.0756,2.19283,0.0115535,24.0855,128,23.6672,11.6682,2,0.8712,-0.925985,1.86568,21.881,16,15.136,6.68461,2,0.4092
NiCuCuNi_7,207.8010094,188.5744714,170.40601,140.4963118,1.01681,0.91898,1.0065,-0.92552,0.80657,1.6194,0.5506,1.6185,0.50718,0.4436,-2.25693,-2.51498,-2.59611,-3.03053,-2.13559,3.853575,1.252418,1.252418,1.953709004,1.956993293,1.83721816,87.06185892,124.1825567,115.4897883,-38.56948209,10,11,10,-2.72315,1.92145,22.329,680,19.6768,44.1613,3,2.508,5.5949,0.755125,99.8581,680,89.3712,72.9604,8,3.9204,-4.96253,0.103384,143.921,240,85.484,50.4993,11,3.0756,2.13882,0.00616731,17.285,128,23.6672,11.7889,2,0.8712,-0.90465,-0.000334739,15.4155,16,15.136,6.72488,2,0.4092
MnCuMnMn_15,#VALUE!,188.5009574,186.1852662,155.4905434,0.97072,1.09931,1.1056,-0.95334,0.55932,3.6835,4.71652,4.68798,0.23837,0.0927,-3.34046,-2.51006,-2.90646,-3.20254,-1.94725,1.618589,1.865709,1.618589,1.89838427,2.207868876,1.924291934,84.21940771,130.8769393,108.0649102,-33.53127541,7,7,7,-3.02746,3.11979,28.0446,600,15.996,52.2391,3,3.1878,5.19179,0.149496,144.553,848,106.743,95.1736,10,5.1546,-2.14731,0.0110508,187.736,200,91.7792,38.776,11,2.7126,-0.925893,4.05E-05,21.4878,16,15.136,6.61896,2,0.4092,0,0,0,0,0,0,0,0
NiCuZnNi_6,144.2376495,188.3145469,168.2320959,159.5574432,1.02897,1.22315,0.99569,-1.0508,0.78934,1.6374,-0.0069,1.6071,0.35318,0.4277,-2.23256,-5.62496,-2.80514,-2.81111,-1.99182,3.663753,1.151924,1.151924,1.941937963,1.949223396,1.879681271,90.0021071,136.2300742,122.3552975,-22.90234555,10,12,10,-3.4128,1.14346,29.9739,688,18.8168,45.7997,3,2.442,6.57459,0.413973,94.5984,680,89.3712,76.2892,8,3.9204,-5.66898,0.0800059,136.267,240,85.484,52.7808,11,3.0756,2.4262,0.00386026,16.2592,128,23.6672,12.2909,2,0.8712,-1.02321,-0.000158931,14.4774,16,15.136,7.03203,2,0.4092
ZnCuCuCo_6,202.781053,188.0546224,172.4512747,159.7937382,1.20343,0.90157,1.00253,-0.95309,0.76137,-0.0041,0.5216,2.6227,0.44195,0.4179,-5.79724,-2.44276,-2.97639,-3.03959,-2.32044,3.87222,1.004729,1.004729,2.007313401,1.961242976,1.823073507,84.59882766,122.590448,106.9814753,-41.66407801,12,11,9,-2.96176,1.38781,34.0932,688,18.6792,48.1072,3,2.6664,5.95505,0.521183,104.358,680,89.3712,74.1471,8,3.9204,-5.1729,0.101728,151.971,240,85.484,51.1814,11,3.0756,2.2016,0.0038759,17.8332,128,23.6672,11.8392,2,0.8712,-0.930397,-0.000194458,15.923,16,15.136,6.76068,2,0.4092
ZnCuMnFe_11,217.3263241,187.9522279,191.2104736,178.1932436,1.18995,1.07458,1.07064,-0.97217,0.67685,0.0276,4.66479,3.7243,0.43614,0.3529,-6.2788,-2.31123,-4.12399,-3.40513,-2.56029,2.904336,1.10468,1.10468,2.02738905,2.202845837,1.797134111,82.53403891,130.8061161,113.6085243,-35.50987766,12,7,8,-3.24235,3.67086,43.2929,648,17.3032,53.66,3,2.871,5.42117,0.487618,152.035,848,106.743,105.568,10,5.1546,-2.18003,0.0128967,197.174,200,91.7792,40.4112,11,2.7126,-0.943909,-0.000152649,22.424,16,15.136,6.92522,2,0.4092,0,0,0,0,0,0,0,0
NiCuFeFe_12,#VALUE!,187.5820323,206.8558293,183.727798,0.98144,1.01466,1.0277,-0.89451,0.57481,1.636,3.7846,3.6873,0.52531,0.1455,-2.91122,-4.57903,-3.92514,-3.58341,-1.89906,3.270829,0.666226,0.666226,1.99431507,2.034577862,1.846648092,83.14232627,125.1024956,97.08540757,-39.07712785,10,8,8,-2.70482,4.78447,40.906,640,19.1608,55.0872,3,2.8248,4.79727,0.711285,165.459,848,106.743,102.013,10,5.1546,-2.02041,0.00702865,215.371,200,91.7792,39.1481,11,2.7126,-0.872183,-0.000325692,25.2573,16,15.136,6.73287,2,0.4092,0,0,0,0,0,0,0,0
CoCuFeCo_12,236.4058341,187.5610283,194.3715759,161.6578434,0.97258,1.08756,0.96805,-0.90944,0.57913,2.6548,3.8476,2.5821,0.50962,0.1248,-3.04569,-4.50175,-2.85498,-3.28568,-1.75596,3.624223,0.965369,0.965369,2.008526624,1.973729483,1.889310716,80.60157117,121.906345,107.954343,-43.88899853,9,8,9,-2.75396,4.62964,34.179,640,19.2296,53.4581,3,2.9832,4.84651,0.713285,145.098,848,106.743,100.571,10,5.1546,-2.03153,0.0034807,188.251,200,91.7792,39.2377,11,2.7126,-0.888123,-0.000259906,22.0725,16,15.136,6.76505,2,0.4092,0,0,0,0,0,0,0,0
FeCuCoCo_12,222.075854,187.5295223,182.1708764,167.0873778,1.13219,0.94564,0.97693,-0.91049,0.57103,3.8514,2.6588,2.5955,0.51876,0.1257,-4.34376,-2.98757,-2.87876,-3.58144,-1.74962,3.740604,0.908342,0.908342,1.940092066,2.004538826,1.884927198,80.15944923,129.8689051,108.7725569,-37.540783,8,9,9,-2.78133,4.72367,36.5668,640,19.2296,53.2118,3,2.9832,4.88459,0.713845,154.125,848,106.743,101.51,10,5.1546,-2.04275,8.82E-05,201.383,200,91.7792,39.8889,11,2.7126,-0.889485,-0.000337194,23.6144,16,15.136,6.87014,2,0.4092,0,0,0,0,0,0,0,0
CoCuFeZn_9,236.2640571,187.4901398,189.254476,166.5832817,0.97297,1.08032,1.18424,-0.98626,0.54487,2.6474,3.8367,0.0148,0.3507,0.0635,-3.03948,-4.47935,-6.71806,-3.33309,-1.58049,3.245474,0.98955,0.98955,2.033340372,1.934067776,1.890089983,80.31418681,123.8251712,109.7722262,-43.275788,9,8,12,-3.19305,2.27916,47.4528,664,18.4384,55.0259,3,2.7984,5.40513,0.39916,146.25,848,106.743,100.533,10,5.1546,-2.2225,0.00445038,192.427,200,91.7792,39.5425,11,2.7126,-0.962294,-0.000189378,22.1354,16,15.136,6.79358,2,0.4092,0,0,0,0,0,0,0,0
NiCuCuMn_2,207.2233993,187.2800998,187.2249643,159.3736582,1.02615,0.94518,0.89978,-0.86049,0.78653,1.6075,0.566,-2.9006,0.32663,0.4497,-3.54814,-3.92148,-2.85834,-4.56798,-3.36556,1.621188,0.933035,0.933035,1.942881796,1.94169805,1.893595923,89.73639249,133.3682554,114.6996158,-29.36838281,10,11,7,-2.47056,-0.237493,47.1779,656,18.4384,45.3985,3,2.7522,5.23074,0.378868,202.414,680,89.3712,74.518,8,3.9204,-4.64942,0.0750498,288.998,240,85.484,51.2822,11,3.0756,1.98901,0.00378564,39.3744,128,23.6672,12.0063,2,0.8712,-0.840217,-0.000192712,36.5157,16,15.136,6.86051,2,0.4092
CuCuFeCu_8,188.6191049,187.2065858,182.924395,200.5966368,0.89235,1.23603,0.72704,-0.883,0.76666,0.5294,3.9442,0.1895,0.60582,0.4127,-2.56932,-4.42426,-1.61965,-3.38394,-2.41338,3.567297,0.6003,0.6003,1.993476858,1.837081404,1.979710314,90.86816293,122.8166206,116.407644,-37.6331376,11,8,11,-2.52134,2.825,29.1467,672,19.3672,44.3339,3,2.7456,5.37004,0.890301,124.683,680,89.3712,72.6449,8,3.9204,-4.80015,0.150043,178.38,240,85.484,50.2149,11,3.0756,2.03728,0.0086087,22.8489,128,23.6672,11.7284,2,0.8712,-0.865525,-0.000260503,20.7878,16,15.136,6.67174,2,0.4092
FeCuCoMn_14,215.577741,186.9177808,178.0015821,174.2549933,1.14043,0.95818,1.09361,-0.95261,0.54655,3.8668,2.6733,4.68741,0.46878,0.1236,-4.31599,-2.97863,-2.62465,-3.36037,-1.60984,3.477772,0.979314,0.979314,1.926239254,1.990342257,1.982743189,80.90992677,133.7864665,110.0182209,-34.13412308,8,9,7,-3.04094,5.26323,33.3324,624,18.0944,54.5968,3,3.0558,5.19921,0.604543,141.172,848,106.743,104.016,10,5.1546,-2.13585,0.00690513,185.041,200,91.7792,40.6956,11,2.7126,-0.929881,-0.000300019,21.6918,16,15.136,7.00575,2,0.4092,0,0,0,0,0,0,0,0
MnCuNiCo_10,#VALUE!,186.6526053,180.1282373,162.4061109,0.95061,0.9935,0.96795,-0.89447,0.56116,3.6243,1.6631,2.5815,0.32277,0.0878,-3.21742,-2.58203,-2.78904,-3.20527,-1.91701,2.086116,1.606887,1.606887,1.920590615,2.076302114,1.866324388,81.46174112,124.2184962,107.0823497,-40.35058031,7,10,9,-2.60475,2.53984,27.5284,640,18.3696,51.4651,3,2.871,4.70404,0.257748,138.409,848,106.743,94.8563,10,5.1546,-2.02714,0.00319542,181.15,200,91.7792,38.6816,11,2.7126,-0.872251,1.61E-05,20.1443,16,15.136,6.59477,2,0.4092,0,0,0,0,0,0,0,0
CoCuCoZn_8,213.0861413,186.6027208,138.3617801,174.3757663,1.07424,1.01946,1.18511,-1.06389,0.71354,2.7128,2.6083,0.0031,0.31733,0.3142,-3.23634,-2.76236,-6.72283,-3.3507,-2.18146,3.43801,0.593432,0.593432,1.973632709,1.90683827,1.877602815,88.32682181,132.1654382,114.9194011,-31.62773986,9,9,12,-3.48829,1.68953,42.626,672,18.6104,44.2653,3,2.7852,6.63206,0.37423,128.314,680,89.3712,72.4179,8,3.9204,-5.69872,0.053724,184.29,240,85.484,50.7075,11,3.0756,2.46044,0.00323359,23.7278,128,23.6672,11.8769,2,0.8712,-1.03737,-0.000123759,21.5953,16,15.136,6.81414,2,0.4092
NiCuZnZn_4,164.5406426,186.5239558,172.8083427,167.3026688,1.04688,1.22928,1.20644,-1.16432,0.77708,1.6432,-0.0058,0.0021,0.15644,0.4215,-2.20803,-5.57624,-6.05815,-2.66246,-1.92918,3.503293,1.32152,1.32152,1.93187668,1.938985714,1.875129815,90.83330541,140.5833719,117.8572083,-20.29451402,10,12,12,-4.05486,0.256483,36.8549,704,17.9224,47.5849,3,2.4288,7.44051,0.148856,87.423,680,89.3712,76.9977,8,3.9204,-6.29556,0.0379023,127.113,240,85.484,53.2181,11,3.0756,2.68889,0.00168329,15.2233,128,23.6672,12.3946,2,0.8712,-1.13462,-8.13E-05,13.548,16,15.136,7.09272,2,0.4092
NiCuNiNi_8,#VALUE!,186.5187048,177.0327725,155.5798104,1.03032,1.0735,0.97943,-0.9315,0.7953,1.6406,1.6629,1.5738,0.58209,0.4429,-2.31156,-2.51972,-2.56204,-3.44648,-1.95737,3.882227,0.896934,0.896934,1.945099073,1.932051887,1.846905689,93.86944384,138.7764737,125.4977052,-9.510399079,10,10,10,-2.87205,2.83903,25.4809,672,19.7112,44.167,3,2.4552,5.78313,0.755646,113.2,680,89.3712,78.0879,8,3.9204,-5.02252,0.135394,161.955,240,85.484,53.8892,11,3.0756,2.15218,0.00605956,20.058,128,23.6672,12.6253,2,0.8712,-0.908427,-0.000285224,17.8888,16,15.136,7.22056,2,0.4092
MnCuFeZn_9,#VALUE!,186.3638002,181.1233019,174.7774679,0.94415,1.07404,1.20282,-0.99915,0.5996,3.5579,3.7366,0.0161,0.15716,0.0471,-3.67006,-3.73262,-7.06785,-3.90262,-2.15899,1.922343,1.456554,1.456554,1.926824369,2.008497765,1.879362813,84.6134651,121.7660463,105.5819811,-40.99428852,7,8,12,-3.21827,1.14893,56.473,648,17.3032,51.2105,3,2.871,4.38486,0.0793501,163.444,784,94.9096,83.6564,9,4.719,-0.666013,0.00395572,226.33,256,96.0448,45.7557,11,2.9436,-1.49887,0.000348895,44.9363,24,22.704,10.3449,3,0.6138,0,0,0,0,0,0,0,0
